what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.200.v20090526-2130,"org.eclipse.jdt.apt.pluggable.core",1372907606444
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1372907614748
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1372907621927
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1372907622036
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1372907622103
executed,command,org.eclipse.ui.ide,3.5.0.I20090525-2000,"org.eclipse.ui.edit.text.openLocalFile",1372907622103
started,bundle,org.eclipse.ant.ui,3.4.0.v20090520,"org.eclipse.ant.ui",1372907630516
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1372907631175
started,bundle,org.eclipse.compare,3.5.0.I20090514-0808,"org.eclipse.compare",1372907631773
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1372907641186
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1372907651422
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1372907658425
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1372911124593
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1372916053088
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1372918226766
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1372918320185
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1372919076488
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1372919150764
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1372919886394
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1372920073611
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1372926056185
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1372926085955
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1372926087015
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1372926087454
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1372926094439
