what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.java.tasks,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.java.tasks",1382942502341
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1382942502417
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1382942507403
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1382942509889
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1382942521662
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1382942525335
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1382942527546
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1382942532363
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1382942539593
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1382942550128
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1382942550251
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1382942563978
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1382942572690
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1382942605632
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1382942606169
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1382942607225
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1382942620792
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1382942624412
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1382942628101
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1382942634024
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1382942634110
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1382942644213
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1382942645199
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1382942649984
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1382942656225
