what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1382687101923
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1382687106266
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1382687145238
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1382687153681
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1382687172361
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.cut",1382687177199
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1382687180441
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1382687181631
executed,command,org.eclipse.jdt.debug.ui,3.4.0.v20090527,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1382687186282
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1382687186316
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1382687187356
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1382687189373
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1382687196406
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1382687214163
executed,command,org.eclipse.jdt.debug.ui,3.4.0.v20090527,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1382687216838
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1382687219524
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1382687228873
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1382687252933
executed,command,org.eclipse.jdt.debug.ui,3.4.0.v20090527,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1382687256699
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1382687257986
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1382687259398
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1382687261915
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1382687264990
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1382687266346
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1382687269123
