what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1397067741446
activated,view,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.VariableView",1397067754228
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1397067765398
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1397067776698
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1397067779728
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1397067786554
activated,view,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.DebugView",1397067799932
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.Terminate",1397067800007
closed,editor,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1397067800038
activated,perspective,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.JavaPerspective",1397067802021
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1397067802032
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1397067804607
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1397067805211
executed,command,org.eclipse.jdt.debug.ui,3.4.1.v20090811_r351,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1397067807902
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1397067808905
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1397067814777
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1397067837817
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1397067838612
executed,command,org.eclipse.jdt.debug.ui,3.4.1.v20090811_r351,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1397067841095
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1397067844643
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1397067894017
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1397067896867
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1397067897376
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1397067902429
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1397067904057
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1397067922413
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1397067938954
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1397067997713
