what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1392971138279
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1392971149849
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1392971178731
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1392971193690
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.cut",1392971209787
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1392971213070
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1392971217351
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1392971219713
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1392971219833
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1392971223282
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1392971223399
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1392971225903
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1392971228038
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1392971229429
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1392971238624
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1392971256834
executed,command,org.eclipse.jdt.debug.ui,3.4.1.v20090811_r351,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1392971259708
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1392971262219
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1392971268463
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1392971268896
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1392971271426
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1392971286344
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1392971299657
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1392971302763
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1392971304249
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1392971304405
executed,command,org.eclipse.jdt.debug.ui,3.4.1.v20090811_r351,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1392971313723
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1392971325101
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1392971336669
executed,command,org.eclipse.jdt.debug.ui,3.4.1.v20090811_r351,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1392971341058
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1392971348731
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1392971350766
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1392971377346
executed,command,org.eclipse.jdt.debug.ui,3.4.1.v20090811_r351,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1392971379486
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1392971384846
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1392971396135
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1392971397525
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1392971419231
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1392971423683
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1392971441059
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1392971449305
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1392971451346
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1392971453773
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1392971461939
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1392971466225
executed,command,org.eclipse.jdt.debug.ui,3.4.1.v20090811_r351,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1392971468756
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1392971470338
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1392971482487
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1392971483719
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1392971513154
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1392971531432
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1392971532233
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1392971533336
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1392971553580
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1392971560230
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1392971561552
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1392971568575
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1392971571445
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1392971583951
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1392971587005
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1392971587482
executed,command,org.eclipse.jdt.debug.ui,3.4.1.v20090811_r351,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1392971589164
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1392971592910
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1392971594152
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1392971595496
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1392971612398
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1392971614951
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1392971615110
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1392971622758
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1392971652213
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1392971674185
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1392971677567
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1392971718328
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1392971718459
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1392971722918
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1392971723018
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1392971730639
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1392971772321
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1392971776038
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1392971776149
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1392971787690
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.cut",1392971791588
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1392971793267
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1392971794631
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1392971795747
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1392971796467
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1392971798199
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1392971798400
