what,kind,bundleId,bundleVersion,description,time
executed,command,,,"org.epic.debug.LaunchShortcut.run",1392000026456
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1392000036430
executed,command,,,"org.epic.debug.LaunchShortcut.run",1392000038232
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1392000042965
executed,command,,,"org.epic.debug.LaunchShortcut.run",1392000045137
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1392000060153
executed,command,,,"org.epic.debug.LaunchShortcut.run",1392000063416
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1392000072352
executed,command,,,"org.epic.debug.LaunchShortcut.run",1392000074384
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1392000122227
executed,command,,,"org.epic.debug.LaunchShortcut.run",1392000125439
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1392000130956
executed,command,,,"org.epic.debug.LaunchShortcut.run",1392000132767
executed,command,,,"org.epic.debug.LaunchShortcut.run",1392000136768
executed,command,,,"org.epic.debug.LaunchShortcut.run",1392000140615
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1392000611653
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1392000967837
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1392001072321
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1392001178387
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1392001195621
executed,command,,,"org.epic.debug.LaunchShortcut.run",1392001202792
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1392001202819
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1392001204205
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1392001205496
activated,editor,org.epic.perleditor,0.5.38,"org.epic.perleditor.editors.PerlEditor",1392001216739
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1392001220288
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1392001593064
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1392001606811
executed,command,,,"org.epic.debug.LaunchShortcut.run",1392001610741
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1392001630454
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1392002556202
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.smartEnter",1392002639740
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1392002687089
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1392002687895
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.smartEnter",1392002729828
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1392002916995
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1392002918651
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1392002982940
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1392002990651
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1392003008743
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1392003026059
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1392003029473
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1392003030961
executed,command,,,"AUTOGEN:::org.epic.perleditor.editors.PerlEditor.BreakpointRulerActions/org.epic.debug.ui.action.ManageBreakpointRulerAction",1392003035438
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1392003077758
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1392003082851
executed,command,,,"org.epic.debug.LaunchShortcut.run",1392003091899
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1392003091978
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1392003093015
