what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1397057282215
started,bundle,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui",1397057284188
started,bundle,org.eclipse.jdt.debug,3.5.0.v20090526,"org.eclipse.jdt.debug",1397057284779
started,bundle,org.epic.debug,0.5.30,"org.epic.debug",1397057284861
started,bundle,org.eclipse.jdt.debug.ui,3.4.1.v20090811_r351,"org.eclipse.jdt.debug.ui",1397057285256
executed,command,org.eclipse.jdt.debug.ui,3.4.1.v20090811_r351,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1397057286314
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1397057286353
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1397057288224
started,bundle,org.python.pydev.shared_ui,2.7.4.2013051601,"org.python.pydev.shared_ui",1397057288933
started,bundle,org.python.pydev.shared_core,2.7.4.2013051601,"org.python.pydev.shared_core",1397057288976
started,bundle,org.python.pydev.debug,2.7.4.2013051601,"org.python.pydev.debug",1397057289036
started,bundle,org.python.pydev.core,2.7.4.2013051601,"org.python.pydev.core",1397057289452
started,bundle,com.python.pydev.analysis,2.7.4.2013051601,"com.python.pydev.analysis",1397057289670
started,bundle,org.python.pydev,2.7.4.2013051601,"org.python.pydev",1397057289670
started,bundle,org.python.pydev.shared_interactive_console,2.7.4.2013051601,"org.python.pydev.shared_interactive_console",1397057289828
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1397057291430
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1397057447097
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1397057642051
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1397057693471
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1397058257780
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1397058258704
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1397058261587
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1397058320215
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1397058322079
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1397058361227
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1397058454063
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1397058456848
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1397058492456
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1397058497281
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1397058526828
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1397058619711
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1397058636596
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1397058644600
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1397058650443
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1397058682527
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1397058710243
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1397058744831
opened,view,org.eclipse.ui.ide,3.5.0.I20090525-2000,"org.eclipse.ui.views.ProblemView",1397058749867
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1397058753196
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1397058760303
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1397058760697
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1397058764182
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1397058771952
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1397058780363
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1397058796155
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1397058836651
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1397058837630
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1397058850773
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1397058870902
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1397058876138
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1397058883293
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1397058892209
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1397058905740
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1397058922444
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1397058928165
executed,command,org.eclipse.jdt.debug.ui,3.4.1.v20090811_r351,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1397058930475
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1397058930485
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1397058931842
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1397058932851
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1397058938564
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1397059013155
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1397059017992
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1397059094865
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.cut",1397059157181
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1397059158598
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1397059161959
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1397059164080
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1397059175492
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1397059177804
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1397059182476
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1397059187653
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1397059189362
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1397059194649
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1397059196332
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1397059206173
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1397059216550
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1397059216555
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1397059220765
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1397059222386
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1397059228637
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1397059245240
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1397059260549
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1397059269380
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1397059277985
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1397059290501
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1397059293490
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1397059338548
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1397059350735
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1397059422787
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1397059648229
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1397059714493
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1397059756290
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1397059793348
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1397059810509
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1397059816269
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1397059819604
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1397059826942
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1397059839742
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1397059848728
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1397059850292
executed,command,org.eclipse.jdt.debug.ui,3.4.1.v20090811_r351,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1397059853108
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1397059853199
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1397059854357
