what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1382681588657
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1382681588751
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1382681594900
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1382681595000
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1382681601326
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1382681609970
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1382681610142
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1382681613782
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1382681613808
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1382681622393
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1382681622509
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1382681622603
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1382681624835
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1382681625075
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1382681646280
executed,command,org.eclipse.ui.ide,3.5.0.I20090525-2000,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1382681654923
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1382681661193
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1382681661293
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1382681664802
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1382681664991
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1382681669714
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1382681669727
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1382681671434
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1382681691654
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1382681700274
