what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1382686250692
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1382686280447
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1382686284884
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1382686316677
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1382686320648
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1382686320795
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1382686323000
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1382686323244
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1382686354030
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1382686356662
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1382686361484
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1382686373552
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1382686377544
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1382686377758
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1382686445036
started,bundle,org.eclipse.help.base,3.4.0.v200906111540,"org.eclipse.help.base",1382686466938
started,bundle,org.eclipse.help.ui,3.4.0.v20090528,"org.eclipse.help.ui",1382686466973
started,bundle,org.eclipse.equinox.http.jetty,2.0.0.v20090520-1800,"org.eclipse.equinox.http.jetty",1382686467144
started,bundle,org.eclipse.equinox.http.servlet,1.0.200.v20090520-1800,"org.eclipse.equinox.http.servlet",1382686467212
started,bundle,org.eclipse.equinox.http.registry,1.0.200.v20090520-1800,"org.eclipse.equinox.http.registry",1382686467523
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.help.helpContents",1382686467638
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1382686467726
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1382686470591
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1382686478454
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1382686517734
