what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1393307212846
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1393307221904
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1393307224549
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1393307229782
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1393307238500
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.import",1393307238512
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.import",1393307238512
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1393307245648
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1393307282620
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.import",1393307282626
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.import",1393307282626
started,bundle,org.eclipse.wst.sse.core,1.1.402.v201001251516,"org.eclipse.wst.sse.core",1393307283579
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1393307287441
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1393307287592
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1393307296215
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1393307296341
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1393307316101
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1393307316341
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1393307316476
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1393307321502
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1393307325315
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1393307328521
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1393307328525
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1393307331502
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1393307332767
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1393307332774
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1393307337200
error,log,,,"Internal Error",1393307341186
error,log,,,"Some characters cannot be mapped using ""GBK"" character encoding.\nEither change the encoding or remove the characters which are not supported by the ""GBK"" character encoding.",1393307341192
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1393307342979
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1393307342994
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1393307347813
error,log,,,"Internal Error",1393307353133
error,log,,,"Some characters cannot be mapped using ""GBK"" character encoding.\nEither change the encoding or remove the characters which are not supported by the ""GBK"" character encoding.",1393307353134
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1393307357880
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1393307357891
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1393307360582
error,log,,,"Internal Error",1393307362634
error,log,,,"Some characters cannot be mapped using ""GBK"" character encoding.\nEither change the encoding or remove the characters which are not supported by the ""GBK"" character encoding.",1393307362635
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1393307363425
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1393307363432
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1393307366635
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1393307371563
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1393307373372
error,log,,,"Internal Error",1393307375456
error,log,,,"Some characters cannot be mapped using ""GBK"" character encoding.\nEither change the encoding or remove the characters which are not supported by the ""GBK"" character encoding.",1393307375458
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1393307376266
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1393307376281
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1393307382311
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1393307383355
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1393307383360
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1393307386863
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1393307386927
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1393307386996
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1393307387009
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1393307387009
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1393307388883
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1393307392086
closed,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1393307393119
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1393307393198
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1393307393203
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1393307398613
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1393307399509
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1393307399513
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1393307403737
closed,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1393307404914
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1393307405030
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1393307405038
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1393307409928
